Index,Record,Symbol,Description,Location,Mean,Peak -logP,Peak Location,Effect Size,Gene_Chr,Gene_Pos_Str,Peak_Chr,Peak_Pos_Str,Gene_Pos,Peak_Pos,Distance_Mb,is_cis,cis_trans,is_pseudogene,is_uncharacterized,is_loc,trans_flag,flag_artifact,norm_logp,norm_es,biol_score,tier,tissue
1872,ENSRNOG00000007256,C5h8orf88,similar to human chromosome 8 open reading frame 88,Chr5: 28.330166,5.442,53.6,Chr5: 28.616757,-1.357,Chr5, 28.330166,Chr5, 28.616757,28.330166,28.616757,0.2865910000000014,True,cis,False,False,False,cis,False,0.2248995983935743,0.34493012191495687,0.4994404021079859,Tier_1_HighConfidence,Adipose
4453,ENSRNOG00000016632,Dsg3,desmoglein 3,Chr18: 11.799354,1.439,58.5,Chr18: 12.199016,1.241,Chr18, 11.799354,Chr18, 12.199016,11.799354,12.199016,0.39966200000000107,True,cis,False,False,False,cis,False,0.2576974564926372,0.3104371097234612,0.49884709817563444,Tier_1_HighConfidence,Adipose
2714,ENSRNOG00000091108,Ces1f,carboxylesterase 1F,Chr19: 13.796622,9.1,71.2,Chr19: 14.059434,0.935,Chr19, 13.796622,Chr19, 14.059434,13.796622,14.059434,0.26281200000000027,True,cis,False,False,False,cis,False,0.3427041499330656,0.21944692239072255,0.4967528753133258,Tier_1_HighConfidence,Adipose
22083,ENSRNOG00000026387,Ms4a12,membrane spanning 4-domains A12,Chr1: 207.894632,5.078,58.6,Chr1: 207.840211,-1.212,Chr1, 207.894632,Chr1, 207.840211,207.894632,207.840211,0.05442099999999073,True,cis,False,False,False,cis,False,0.2583668005354752,0.30181385667558724,0.49606323002387187,Tier_1_HighConfidence,Adipose
20959,ENSRNOG00000050784,Macrod2,mono-ADP ribosylhydrolase 2,Chr3: 127.720065,8.238,66.4,Chr3: 129.153371,-1.025,Chr3, 127.720065,Chr3, 129.153371,127.720065,129.153371,1.4333059999999875,True,cis,False,False,False,cis,False,0.3105756358768407,0.24620874219446917,0.49487453232495837,Tier_1_HighConfidence,Adipose
8354,UNCHAR_Lilrb1,Lilrb1,leukocyte immunoglobulin like receptor B1,Chr1: 65.457263,6.305,73.9,Chr1: 65.713205,0.825,Chr1, 65.457263,Chr1, 65.713205,65.457263,65.713205,0.25594200000000455,True,cis,False,False,False,cis,False,0.36077643908969215,0.18673803151947663,0.491630064713209,Tier_1_HighConfidence,Adipose
6557,ENSRNOG00000069498,Gvinp1,"GTPase, very large interferon inducible 1",Chr1: 160.203002,3.854,49.8,Chr1: 161.575647,1.362,Chr1, 160.203002,Chr1, 161.575647,160.203002,161.575647,1.3726450000000057,True,cis,False,False,False,cis,False,0.19946452476572957,0.3464168896818317,0.49105849505664645,Tier_1_HighConfidence,Adipose
1724,ENSRNOG00000002728,Btc,betacellulin,Chr14: 16.708446,3.978,61.9,Chr14: 17.079721,-1.065,Chr14, 16.708446,Chr14, 17.079721,16.708446,17.079721,0.3712750000000007,True,cis,False,False,False,cis,False,0.28045515394912984,0.2581028843294677,0.48849531339750907,Tier_1_HighConfidence,Adipose
32664,ENSRNOG00000054736,Vom2r16,"vomeronasal 2 receptor, 16",Chr1: 63.236377,1.133,61.4,Chr1: 63.505542,1.064,Chr1, 63.236377,Chr1, 63.505542,63.236377,63.505542,0.269165000000001,True,cis,False,False,False,cis,False,0.27710843373493976,0.25780553077609275,0.48721988757886137,Tier_1_HighConfidence,Adipose
1746,ENSRNOG00000064738,Btnl8,butyrophilin-like 8,Chr20: 4.264839,2.823,53.9,Chr20: 4.101122,-1.232,Chr20, 4.264839,Chr20, 4.101122,4.264839,4.101122,0.1637170000000001,True,cis,False,False,False,cis,False,0.22690763052208834,0.3077609277430865,0.4871339953928111,Tier_1_HighConfidence,Adipose
28287,ENSRNOG00000025612,Sez6l,seizure related 6 homolog like,Chr12: 44.064900,1.538,40.1,Chr12: 43.066301,1.508,Chr12, 44.064900,Chr12, 43.066301,44.0649,43.066301,0.9985989999999987,True,cis,False,False,False,cis,False,0.13453815261044177,0.38983050847457623,0.4835290313797562,Tier_1_HighConfidence,Adipose
32690,ENSRNOG00000078605,Vom2r44,vomeronasal 2 receptor 44,Chr2: 148.497149,6.77,78.0,Chr2: 149.828204,0.613,Chr2, 148.497149,Chr2, 149.828204,148.497149,149.828204,1.331054999999992,True,cis,False,False,False,cis,False,0.38821954484605087,0.12369907820398453,0.47917151806751235,Tier_1_HighConfidence,Adipose
4410,ENSRNOG00000025404,Dppa4,developmental pluripotency associated 4,Chr11: 52.578778,2.165,56.3,Chr11: 52.576144,-1.098,Chr11, 52.578778,Chr11, 52.576144,52.578778,52.576144,0.0026340000000004693,True,cis,False,False,False,cis,False,0.24297188755020077,0.2679155515908415,0.4788106036993648,Tier_1_HighConfidence,Adipose
30948,ENSRNOG00000002468,Tnr,tenascin R,Chr13: 71.751713,4.286,25.0,Chr13: 72.375244,1.79,Chr13, 71.751713,Chr13, 72.375244,71.751713,72.375244,0.6235309999999998,True,cis,False,False,False,cis,False,0.03346720214190094,0.47368421052631576,0.4775029944338758,Tier_1_HighConfidence,Adipose
29088,ENSRNOG00000055018,Snora26,"small nucleolar RNA, H/ACA box 26",Chr14: 34.127759,0.897,39.6,Chr14: 33.884771,-1.461,Chr14, 34.127759,Chr14, 33.884771,34.127759,33.884771,0.24298799999999687,True,cis,False,False,False,cis,False,0.13119143239625167,0.375854891465953,0.47746621335177164,Tier_1_HighConfidence,Adipose
