Index,Record,Symbol,Description,Location,Mean,Peak -logP,Peak Location,Effect Size,Gene_Chr,Gene_Pos_Str,Peak_Chr,Peak_Pos_Str,Gene_Pos,Peak_Pos,Distance_Mb,is_cis,cis_trans,is_pseudogene,is_uncharacterized,is_loc,trans_flag,flag_artifact,norm_logp,norm_es,biol_score,tier,tissue
4477,ENSRNOG00000018005,Duoxa1,dual oxidase maturation factor 1,Chr3: 109.260510,3.961,72.9,Chr3: 109.271062,-1.548,Chr3, 109.260510,Chr3, 109.271062,109.26051,109.271062,0.010552000000004114,True,cis,False,False,False,cis,False,0.339974293059126,0.23356009070294786,0.5007370343167258,Tier_1_HighConfidence,Liver
20454,UNCHAR_LOC685767,LOC685767,uncharacterized LOC685767,Chr11: 55.350432,2.94,72.1,Chr11: 55.372546,-1.894,Chr11, 55.350432,Chr11, 55.372546,55.350432,55.372546,0.022114000000001965,True,cis,False,True,True,cis,False,0.3348329048843187,0.2989417989417989,0.42182114633914114,Tier_2_Validate,Liver
5801,UNCHAR_Gabpb1l,Gabpb1l,"GA binding protein transcription factor, beta subunit 1-like",Chr17: 50.356829,3.47,70.6,Chr3: 113.885548,1.602,Chr17, 50.356829,Chr3, 113.885548,50.356829,113.885548,inf,False,trans,False,False,False,trans_moderate,True,0.32519280205655526,0.2437641723356009,0.39913494103725466,Tier_3_FlaggedInspect,Liver
29908,ENSRNOG00000024073,Syce1,synaptonemal complex central element protein 1,Chr1: 195.863173,1.284,70.3,Chr1: 196.097163,-1.713,Chr1, 195.863173,Chr1, 196.097163,195.863173,196.097163,0.2339900000000057,True,cis,False,False,False,cis,False,0.3232647814910026,0.26473922902494335,0.505801403680581,Tier_1_HighConfidence,Liver
22436,ENSRNOG00000074135,Nat3,N-acetyltransferase 3,Chr16: 22.175961,1.613,70.1,Chr16: 22.295536,-1.795,Chr16, 22.175961,Chr16, 22.295536,22.175961,22.295536,0.11957499999999754,True,cis,False,False,False,cis,False,0.32197943444730076,0.28023431594860165,0.5107748126385658,Tier_1_HighConfidence,Liver
11281,ENSRNOG00000075943,LOC103691076,uncharacterized LOC103691076,Chr1: 85.183194,2.146,70.0,Chr1: 85.901814,-1.34,Chr1, 85.183194,Chr1, 85.901814,85.183194,85.901814,0.7186200000000014,True,cis,False,True,True,cis,False,0.3213367609254499,0.1942554799697657,0.3804572843133255,Tier_2_Validate,Liver
9778,UNCHAR_LOC102550180,LOC102550180,uncharacterized LOC102550180,Chr15: 27.915135,8.191,69.4,Chr15: 27.974218,1.021,Chr15, 27.915135,Chr15, 27.974218,27.915135,27.974218,0.05908300000000111,True,cis,False,True,True,cis,False,0.3174807197943445,0.13397581254724109,0.35800978631955493,Tier_2_Validate,Liver
27767,UNCHAR_RT1-CE6,RT1-CE6,"RT1 class I, locus CE6",Chr20: 3.461855,1.517,69.0,Chr20: 3.601132,1.373,Chr20, 3.461855,Chr20, 3.601132,3.461855,3.601132,0.13927700000000032,True,cis,False,False,False,cis,False,0.3149100257069409,0.20049130763416478,0.4803904666693869,Tier_1_HighConfidence,Liver
4760,ENSRNOG00000006853,Elavl2,ELAV like RNA binding protein 2,Chr5: 106.086462,2.626,68.6,Chr5: 106.507856,1.587,Chr5, 106.086462,Chr5, 106.507856,106.086462,106.507856,0.4213940000000065,True,cis,False,False,False,cis,False,0.31233933161953725,0.24092970521541948,0.4936441628922348,Tier_1_HighConfidence,Liver
20573,UNCHAR_LOC690319,LOC690319,uncharacterized LOC690319,Chr6: 122.858813,1.566,68.4,Chr6: 123.067730,1.469,Chr6, 122.858813,Chr6, 123.067730,122.858813,123.06773,0.20891699999999958,True,cis,False,True,True,cis,False,0.3110539845758355,0.2186318972033258,0.3853900586227065,Tier_2_Validate,Liver
4571,ENSRNOG00000007408,Ebf4,EBF family member 4,Chr3: 117.498185,3.433,68.3,Chr3: 117.823761,-1.386,Chr3, 117.498185,Chr3, 117.823761,117.498185,117.823761,0.3255759999999981,True,cis,False,False,False,cis,False,0.31041131105398456,0.20294784580498865,0.4796757049006406,Tier_1_HighConfidence,Liver
12492,UNCHAR_LOC108351291,LOC108351291,uncharacterized LOC108351291,Chr6: 122.172033,1.665,67.8,Chr5: 161.224488,1.332,Chr6, 122.172033,Chr5, 161.224488,122.172033,161.224488,inf,False,trans,False,True,True,LOC_UNCHARACTERIZED,True,0.30719794344473006,0.1927437641723356,0.274979597665973,Tier_3_FlaggedInspect,Liver
27759,UNCHAR_RT1-CE13,RT1-CE13,"RT1 class I, locus CE13",Chr20: 3.318049,4.42,67.6,Chr20: 4.680142,2.232,Chr20, 3.318049,Chr20, 4.680142,3.318049,4.680142,1.3620930000000002,True,cis,False,False,False,cis,False,0.30591259640102825,0.36281179138322,0.5340535357244869,Tier_1_HighConfidence,Liver
7375,ENSRNOG00000025948,Inava,innate immunity activator,Chr13: 47.687382,3.969,66.9,Chr13: 47.930266,-1.376,Chr13, 47.687382,Chr13, 47.930266,47.687382,47.930266,0.24288400000000365,True,cis,False,False,False,cis,False,0.30141388174807204,0.20105820105820105,0.4758652289821955,Tier_1_HighConfidence,Liver
16959,UNCHAR_LOC120098616,LOC120098616,uncharacterized LOC120098616,Chr19: 19.942671,1.379,66.8,Chr19: 20.064558,-1.281,Chr19, 19.942671,Chr19, 20.064558,19.942671,20.064558,0.12188700000000097,True,cis,False,True,True,cis,False,0.30077120822622105,0.1831065759637188,0.3693572244664789,Tier_2_Validate,Liver
8155,ENSRNOG00000047941,Krtcap3,keratinocyte associated protein 3,Chr6: 25.122521,4.733,66.6,Chr6: 25.131442,1.348,Chr6, 25.122521,Chr6, 25.131442,25.122521,25.131442,0.008921000000000845,True,cis,False,False,False,cis,False,0.29948586118251924,0.19576719576719578,0.4733385699324002,Tier_1_HighConfidence,Liver
17768,UNCHAR_LOC120099936,LOC120099936,uncharacterized LOC120099936,Chr1: 182.090610,5.087,66.2,Chr1: 182.323560,1.067,Chr1, 182.090610,Chr1, 182.323560,182.09061,182.32356,0.23294999999998822,True,cis,False,True,True,cis,False,0.29691516709511573,0.1426681783824641,0.3538541709171529,Tier_2_Validate,Liver
28659,ENSRNOG00000033251,Slc25a52,"solute carrier family 25, member 52",Chr14: 45.398336,2.686,65.8,Chr5: 59.115211,1.334,Chr14, 45.398336,Chr5, 59.115211,45.398336,59.115211,inf,False,trans,False,False,False,trans_moderate,True,0.29434447300771205,0.19312169312169314,0.37061315814529183,Tier_3_FlaggedInspect,Liver
6279,ENSRNOG00000010731,Gpm6a,glycoprotein m6a,Chr16: 36.973376,8.128,65.2,Chr16: 37.066228,1.17,Chr16, 36.973376,Chr16, 37.066228,36.973376,37.066228,0.0928520000000006,True,cis,False,False,False,cis,False,0.2904884318766067,0.1621315192743764,0.45841698290284405,Tier_2_Validate,Liver
10648,UNCHAR_LOC102554231,LOC102554231,uncharacterized LOC102554231,Chr12: 17.828029,4.57,65.2,Chr12: 17.789478,1.482,Chr12, 17.828029,Chr12, 17.789478,17.828029,17.789478,0.03855100000000178,True,cis,False,True,True,cis,False,0.2904884318766067,0.22108843537414966,0.37905190353776474,Tier_2_Validate,Liver
10934,UNCHAR_LOC102555623,LOC102555623,uncharacterized LOC102555623,Chr2: 226.558531,2.864,65.1,Chr2: 226.735033,-1.591,Chr2, 226.558531,Chr2, 226.735033,226.558531,226.735033,0.17650199999999927,True,cis,False,True,True,cis,False,0.28984575835475573,0.24168556311413453,0.38603596251411154,Tier_2_Validate,Liver
9000,UNCHAR_LOC102546604,LOC102546604,uncharacterized LOC102546604,Chr1: 12.073611,2.56,65.0,Chr1: 11.644866,1.528,Chr1, 12.073611,Chr1, 11.644866,12.073611,11.644866,0.42874499999999927,True,cis,False,True,True,cis,False,0.2892030848329049,0.22978080120937264,0.3816443601147971,Tier_2_Validate,Liver
15515,UNCHAR_LOC120096588,LOC120096588,uncharacterized LOC120096588,Chr14: 20.650774,2.877,65.0,Chr14: 19.903596,-1.781,Chr14, 20.650774,Chr14, 19.903596,20.650774,19.903596,0.7471779999999981,True,cis,False,True,True,cis,False,0.2892030848329049,0.277588813303099,0.3983771643476013,Tier_2_Validate,Liver
18272,UNCHAR_LOC120100724,LOC120100724,uncharacterized LOC120100724,Chr2: 51.952729,2.824,64.9,Chr2: 52.627302,-1.64,Chr2, 51.952729,Chr2, 52.627302,51.952729,52.627302,0.6745730000000023,True,cis,False,True,True,cis,False,0.28856041131105403,0.25094482237339377,0.3888268317895567,Tier_2_Validate,Liver
11177,ENSRNOG00000016217,LOC103690178,nucleolar GTP-binding protein 1-like,Chr17: 61.404560,6.312,64.7,Chr17: 61.901363,1.461,Chr17, 61.404560,Chr17, 61.901363,61.40456,61.901363,0.496803000000007,True,cis,False,False,True,cis,False,0.2872750642673522,0.2171201814058957,0.4765383359856368,Tier_2_Validate,Liver
272,ENSRNOG00000017901,Acy3,aminoacylase 3,Chr1: 201.279750,10.149,64.6,Chr1: 201.177465,-0.773,Chr1, 201.279750,Chr1, 201.177465,201.27975,201.177465,0.10228499999999485,True,cis,False,False,False,cis,False,0.2866323907455013,0.08711262282690854,0.43081075475034347,Tier_2_Validate,Liver
6977,ENSRNOG00000045838,Hps1,"HPS1, biogenesis of lysosomal organelles complex 3 subunit 1",Chr1: 241.577256,7.499,64.5,Chr1: 241.553485,0.851,Chr1, 241.577256,Chr1, 241.553485,241.577256,241.553485,0.023771000000010645,True,cis,False,False,False,cis,False,0.2859897172236504,0.10185185185185185,0.4357445491764258,Tier_2_Validate,Liver
3817,UNCHAR_Cyp4f5,Cyp4f5,uncharacterized Cyp4f5,Chr7: 11.544039,4.923,64.2,Chr7: 11.496541,-1.047,Chr7, 11.544039,Chr7, 11.496541,11.544039,11.496541,0.04749799999999915,True,cis,False,True,False,cis,False,0.2840616966580977,0.13888888888888887,0.34803270494144534,Tier_2_Validate,Liver
5760,ENSRNOG00000016469,Fxyd2,FXYD domain-containing ion transport regulator 2,Chr8: 45.712900,4.686,64.2,Chr8: 45.814875,-1.216,Chr8, 45.712900,Chr8, 45.814875,45.7129,45.814875,0.10197500000000304,True,cis,False,False,False,cis,False,0.2840616966580977,0.1708238851095994,0.459209953618694,Tier_2_Validate,Liver
6668,UNCHAR_Hbb-b1,Hbb-b1,"hemoglobin, beta adult major chain",Chr1: 158.231674,8.034,64.2,Chr1: 158.468568,1.22,Chr1, 158.231674,Chr1, 158.468568,158.231674,158.468568,0.2368940000000066,True,cis,False,False,False,cis,False,0.2840616966580977,0.17157974300831444,0.4594745038832442,Tier_2_Validate,Liver
19329,UNCHAR_LOC120102367,LOC120102367,endogenous retrovirus group K member 21 Env polyprotein-like,Chr4: 147.708406,1.841,64.2,Chr4: 148.389881,-1.429,Chr4, 147.708406,Chr4, 148.389881,147.708406,148.389881,0.681475000000006,True,cis,False,False,True,cis,False,0.2840616966580977,0.21107331821617537,0.4732972552059955,Tier_2_Validate,Liver
22233,UNCHAR_Mup4,Mup4,major urinary protein 4,Chr5: 74.964685,7.519,64.1,Chr5: 77.453923,-4.647,Chr5, 74.964685,Chr5, 77.453923,74.964685,77.453923,2.4892380000000003,True,cis,False,False,False,cis,False,0.2834190231362468,0.8191609977324263,0.6859030073040355,Tier_1_HighConfidence,Liver
14915,UNCHAR_LOC120095687,LOC120095687,uncharacterized LOC120095687,Chr11: 76.630584,4.94,63.8,Chr11: 77.035984,-2.196,Chr11, 76.630584,Chr11, 77.035984,76.630584,77.035984,0.4054000000000002,True,cis,False,True,True,cis,False,0.2814910025706941,0.3560090702947846,0.42312502550291753,Tier_2_Validate,Liver
21486,ENSRNOG00000008694,Miox,myo-inositol oxygenase,Chr7: 120.405030,7.024,63.8,Chr7: 120.551699,1.524,Chr7, 120.405030,Chr7, 120.551699,120.40503,120.551699,0.14666900000000282,True,cis,False,False,False,cis,False,0.2814910025706941,0.2290249433106576,0.478680581058473,Tier_1_HighConfidence,Liver
8254,ENSRNOG00000074882,Lcn3,lipocalin 3,Chr3: 8.542791,2.171,63.3,Chr3: 9.132259,2.164,Chr3, 8.542791,Chr3, 9.132259,8.542791,9.132259,0.5894680000000001,True,cis,False,False,False,cis,False,0.2782776349614396,0.34996220710506426,0.5198839447232763,Tier_1_HighConfidence,Liver
27765,ENSRNOG00000071228,RT1-CE4,"RT1 class I, locus CE4",Chr20: 3.504534,8.054,63.1,Chr20: 5.002150,1.144,Chr20, 3.504534,Chr20, 5.002150,3.504534,5.00215,1.4976160000000003,True,cis,False,False,False,cis,False,0.27699228791773783,0.15721844293272863,0.4519737557976632,Tier_2_Validate,Liver
829,ENSRNOG00000033923,Aox2,aldehyde oxidase 2,Chr9: 59.828402,7.067,63.0,Chr9: 59.678566,1.965,Chr9, 59.828402,Chr9, 59.678566,59.828402,59.678566,0.14983600000000052,True,cis,False,False,False,cis,False,0.2763496143958869,0.31235827664399096,0.5060477618639572,Tier_1_HighConfidence,Liver
9804,UNCHAR_LOC102550304,LOC102550304,uncharacterized LOC102550304,Chr3: 131.526273,3.713,63.0,Chr3: 132.076729,-1.203,Chr3, 131.526273,Chr3, 132.076729,131.526273,132.076729,0.550455999999997,True,cis,False,True,True,cis,False,0.2763496143958869,0.16836734693877553,0.35565093646713186,Tier_2_Validate,Liver
10959,UNCHAR_LOC102555770,LOC102555770,uncharacterized LOC102555770,Chr1: 87.811245,5.184,62.9,Chr1: 87.967736,1.119,Chr1, 87.811245,Chr1, 87.967736,87.811245,87.967736,0.1564910000000026,True,cis,False,True,True,cis,False,0.27570694087403597,0.15249433106575963,0.34987044517892846,Tier_2_Validate,Liver
20206,UNCHAR_LOC259244,LOC259244,uncharacterized LOC259244,Chr5: 74.912889,6.81,62.1,Chr5: 74.310359,1.625,Chr5, 74.912889,Chr5, 74.310359,74.912889,74.310359,0.6025300000000016,True,cis,False,True,True,cis,False,0.27056555269922883,0.2481103552532124,0.38153656778335443,Tier_2_Validate,Liver
5117,ENSRNOG00000038825,Fabp12,fatty acid binding protein 12,Chr2: 91.539567,4.723,61.9,Chr2: 90.622770,-1.272,Chr2, 91.539567,Chr2, 90.622770,91.539567,90.62277,0.9167970000000025,True,cis,False,False,False,cis,False,0.269280205655527,0.18140589569160998,0.45774013547149794,Tier_2_Validate,Liver
22597,ENSRNOG00000008716,Nefh,neurofilament heavy chain,Chr14: 79.840346,3.656,61.2,Chr14: 79.465350,1.485,Chr14, 79.840346,Chr14, 79.465350,79.840346,79.46535,0.3749959999999959,True,cis,False,False,False,cis,False,0.2647814910025707,0.22165532879818595,0.4702528869302648,Tier_1_HighConfidence,Liver
1187,ENSRNOG00000020202,Asrgl1,asparaginase and isoaspartyl peptidase 1,Chr1: 206.027114,9.203,60.2,Chr1: 205.159275,-0.773,Chr1, 206.027114,Chr1, 205.159275,206.027114,205.159275,0.8678390000000036,True,cis,False,False,False,cis,False,0.25835475578406175,0.08711262282690854,0.4209135825138396,Tier_2_Validate,Liver
9561,UNCHAR_LOC102549163,LOC102549163,uncharacterized LOC102549163,Chr13: 101.814039,3.591,60.2,Chr13: 101.487789,-1.197,Chr13, 101.814039,Chr13, 101.487789,101.814039,101.487789,0.3262499999999875,True,cis,False,True,True,cis,False,0.25835475578406175,0.16723356009070295,0.34895591055616765,Tier_2_Validate,Liver
31151,ENSRNOG00000015347,Trim45,tripartite motif-containing 45,Chr2: 188.349978,5.427,60.0,Chr2: 187.994697,-0.928,Chr2, 188.349978,Chr2, 187.994697,188.349978,187.994697,0.35528099999999085,True,cis,False,False,False,cis,False,0.2570694087403599,0.11640211640211642,0.43071503379986675,Tier_2_Validate,Liver
4129,ENSRNOG00000053675,Dhh,desert hedgehog signaling molecule,Chr7: 130.056405,1.7,59.5,Chr7: 129.645702,-1.298,Chr7, 130.056405,Chr7, 129.645702,130.056405,129.645702,0.41070300000001225,True,cis,False,False,False,cis,False,0.2538560411311054,0.18631897203325776,0.454061254607527,Tier_2_Validate,Liver
21318,ENSRNOG00000014711,Meiob,meiosis specific with OB-fold,Chr10: 13.833169,4.204,59.4,Chr10: 13.810068,-1.446,Chr10, 13.833169,Chr10, 13.810068,13.833169,13.810068,0.023101000000000482,True,cis,False,False,False,cis,False,0.2532133676092545,0.21428571428571427,0.4636246786632391,Tier_1_HighConfidence,Liver
26934,UNCHAR_RGD1562525,RGD1562525,uncharacterized RGD1562525,Chr12: 17.682714,0.459,59.4,Chr12: 19.031953,0.891,Chr12, 17.682714,Chr12, 19.031953,17.682714,19.031953,1.3492390000000007,True,cis,False,True,False,cis,False,0.2532133676092545,0.10941043083900226,0.32691832945688987,Tier_2_Validate,Liver
11560,UNCHAR_LOC103692950,LOC103692950,uncharacterized LOC103692950,Chr7: 113.513046,2.609,59.3,Chr7: 113.404775,-1.407,Chr7, 113.513046,Chr7, 113.404775,113.513046,113.404775,0.108271000000002,True,cis,False,True,True,cis,False,0.25257069408740357,0.20691609977324263,0.3608203778512261,Tier_2_Validate,Liver
8912,ENSRNOG00000042224_1,LOC100912642,cytochrome P450 2J3-like,Chr5: 110.930401,1.632,59.2,Chr5: 111.023453,-1.17,Chr5, 110.930401,Chr5, 111.023453,110.930401,111.023453,0.09305200000000013,True,cis,False,False,True,cis,False,0.25192802056555275,0.1621315192743764,0.44492083894397516,Tier_2_Validate,Liver
18995,UNCHAR_LOC120101826,LOC120101826,zinc finger protein 431-like,Chr3: 164.541156,2.009,59.2,Chr3: 164.153483,-1.414,Chr3, 164.541156,Chr3, 164.153483,164.541156,164.153483,0.3876730000000066,True,cis,False,False,True,cis,False,0.25192802056555275,0.20823885109599394,0.4610584050815413,Tier_2_Validate,Liver
12201,UNCHAR_LOC108350123,LOC108350123,uncharacterized LOC108350123,Chr2: 226.881248,2.871,58.9,Chr2: 227.454883,-2.212,Chr2, 226.881248,Chr2, 227.454883,226.881248,227.454883,0.5736349999999959,True,cis,False,True,True,cis,False,0.25,0.3590325018896448,0.4131613756613757,Tier_2_Validate,Liver
229,ENSRNOG00000031211,Acsm5,acyl-CoA synthetase medium-chain family member 5,Chr1: 173.870872,11.034,58.7,Chr1: 172.059761,1.398,Chr1, 173.870872,Chr1, 172.059761,173.870872,172.059761,1.8111109999999826,True,cis,False,False,False,cis,False,0.24871465295629822,0.20521541950113376,0.4588755253601011,Tier_2_Validate,Liver
26947,UNCHAR_RGD1562739,RGD1562739,uncharacterized RGD1562739,Chr7: 90.404316,1.371,58.6,Chr7: 90.263240,-1.468,Chr7, 90.404316,Chr7, 90.263240,90.404316,90.26324,0.1410759999999982,True,cis,False,True,False,cis,False,0.2480719794344473,0.218442932728647,0.363280219257083,Tier_2_Validate,Liver
9916,UNCHAR_LOC102550769,LOC102550769,uncharacterized LOC102550769,Chr8: 48.226957,3.126,58.2,Chr8: 48.321392,2.064,Chr8, 48.226957,Chr8, 48.321392,48.226957,48.321392,0.09443500000000427,True,cis,False,True,True,cis,False,0.24550128534704374,0.3310657596371882,0.4017984657444812,Tier_2_Validate,Liver
32181,UNCHAR_Uap1l2,Uap1l2,uncharacterized Uap1l2,Chr6: 1.741395,1.596,58.0,Chr13: 83.183593,1.536,Chr6, 1.741395,Chr13, 83.183593,1.741395,83.183593,inf,False,trans,False,True,False,trans_moderate,True,0.2442159383033419,0.23129251700680273,0.2664279593585506,Tier_3_FlaggedInspect,Liver
10609,UNCHAR_LOC102554057,LOC102554057,uncharacterized LOC102554057,Chr2: 43.504403,5.653,57.4,Chr2: 43.477907,1.462,Chr2, 43.504403,Chr2, 43.477907,43.504403,43.477907,0.02649600000000163,True,cis,False,True,True,cis,False,0.2403598971722365,0.21730914588057446,0.36018416506848383,Tier_2_Validate,Liver
18232,UNCHAR_LOC120100677,LOC120100677,uncharacterized LOC120100677,Chr2: 28.733014,1.871,57.4,Chr2: 28.799556,1.241,Chr2, 28.733014,Chr2, 28.799556,28.733014,28.799556,0.06654199999999832,True,cis,False,True,True,cis,False,0.2403598971722365,0.17554799697656842,0.3455677629520817,Tier_2_Validate,Liver
11212,UNCHAR_LOC103690538,LOC103690538,uncharacterized LOC103690538,Chr9: 59.901998,4.34,57.3,Chr9: 59.678566,1.299,Chr9, 59.901998,Chr9, 59.678566,59.901998,59.678566,0.22343200000000252,True,cis,False,True,True,cis,False,0.23971722365038559,0.18650793650793648,0.34917880605541274,Tier_2_Validate,Liver
10291,UNCHAR_LOC102552452,LOC102552452,uncharacterized LOC102552452,Chr12: 2.688004,1.622,57.1,Chr12: 2.754668,1.344,Chr12, 2.688004,Chr12, 2.754668,2.688004,2.754668,0.06666400000000028,True,cis,False,True,True,cis,False,0.23843187660668383,0.19501133786848074,0.3517051250663076,Tier_2_Validate,Liver
2124,UNCHAR_Cbr1l1,Cbr1l1,carbonyl reductase 1 like 1,Chr11: 32.876562,2.168,56.9,Chr11: 32.836831,2.322,Chr11, 32.876562,Chr11, 32.836831,32.876562,32.836831,0.03973100000000329,True,cis,False,False,False,cis,False,0.23714652956298202,0.37981859410430846,0.5159377932835516,Tier_1_HighConfidence,Liver
7854,ENSRNOG00000060356,Kif15,kinesin family member 15,Chr8: 122.601887,2.894,56.5,Chr8: 123.157499,-1.237,Chr8, 122.601887,Chr8, 123.157499,122.601887,123.157499,0.5556119999999964,True,cis,False,False,False,cis,False,0.23457583547557842,0.17479213907785338,0.44327879109370116,Tier_2_Validate,Liver
3118,ENSRNOG00000014075,Clybl,citramalyl-CoA lyase,Chr15: 99.283643,7.92,56.1,Chr15: 99.417966,-0.837,Chr15, 99.283643,Chr15, 99.417966,99.283643,99.417966,0.13432300000000907,True,cis,False,False,False,cis,False,0.23200514138817482,0.09920634920634919,0.4159240217080834,Tier_2_Validate,Liver
30619,ENSRNOG00000027480,Tmem116,transmembrane protein 116,Chr12: 35.089408,2.576,56.0,Chr12: 34.960575,-1.357,Chr12, 35.089408,Chr12, 34.960575,35.089408,34.960575,0.1288330000000002,True,cis,False,False,False,cis,False,0.23136246786632392,0.1974678760393046,0.4500906203669699,Tier_2_Validate,Liver
1907,ENSRNOG00000014787,Cabp5,calcium binding protein 5,Chr1: 74.350810,1.547,55.8,Chr1: 76.986665,1.325,Chr1, 74.350810,Chr1, 76.986665,74.35081,76.986665,2.6358550000000065,True,cis,False,False,False,cis,False,0.2300771208226221,0.19142101284958427,0.4475243467852722,Tier_2_Validate,Liver
29554,ENSRNOG00000000172,Sqor,sulfide quinone oxidoreductase,Chr3: 109.841224,10.162,55.8,Chr3: 111.605111,0.762,Chr3, 109.841224,Chr3, 111.605111,109.841224,111.605111,1.7638869999999969,True,cis,False,False,False,cis,False,0.2300771208226221,0.08503401360544219,0.4102888970498225,Tier_2_Validate,Liver
26707,UNCHAR_RGD1306271,RGD1306271,uncharacterized RGD1306271,Chr4: 66.968406,4.682,55.5,Chr4: 67.075063,1.328,Chr4, 66.968406,Chr4, 67.075063,66.968406,67.075063,0.10665699999999845,True,cis,False,True,False,cis,False,0.22814910025706941,0.19198790627362056,0.3470479522857415,Tier_2_Validate,Liver
28790,ENSRNOG00000042332,Slc44a5,"solute carrier family 44, member 5",Chr2: 242.911049,1.127,55.4,Chr2: 242.342321,-1.314,Chr2, 242.911049,Chr2, 242.342321,242.911049,242.342321,0.568727999999993,True,cis,False,False,False,cis,False,0.2275064267352185,0.1893424036281179,0.44589709062716776,Tier_2_Validate,Liver
12804,UNCHAR_LOC108352416,LOC108352416,uncharacterized LOC108352416,Chr12: 6.233760,5.209,55.3,Chr12: 6.543668,-0.93,Chr12, 6.233760,Chr12, 6.543668,6.23376,6.543668,0.3099080000000001,True,cis,False,True,True,cis,False,0.2268637532133676,0.11678004535147395,0.32027532949769455,Tier_2_Validate,Liver
8536,UNCHAR_LOC100361025,LOC100361025,uncharacterized LOC100361025,Chr14: 87.552304,3.697,55.2,Chr1: 95.146648,1.172,Chr14, 87.552304,Chr1, 95.146648,87.552304,95.146648,inf,False,trans,False,True,True,trans_moderate,True,0.22622107969151672,0.16250944822373392,0.23605568477033773,Tier_3_FlaggedInspect,Liver
9526,UNCHAR_LOC102548951,LOC102548951,uncharacterized LOC102548951,Chr18: 53.494663,1.872,55.1,Chr18: 54.066542,1.396,Chr18, 53.494663,Chr18, 54.066542,53.494663,54.066542,0.5718789999999956,True,cis,False,True,True,cis,False,0.22557840616966582,0.20483749055177625,0.35064556385250467,Tier_2_Validate,Liver
5038,ENSRNOG00000007118,Eva1a,"eva-1 homolog A, regulator of programmed cell death",Chr4: 114.593772,9.564,54.9,Chr4: 114.802024,0.644,Chr4, 114.593772,Chr4, 114.802024,114.593772,114.802024,0.20825200000000166,True,cis,False,False,False,cis,False,0.224293059125964,0.06273620559334846,0.4004602426517594,Tier_2_Validate,Liver
23170,ENSRNOG00000014465,Oca2,OCA2 melanosomal transmembrane protein,Chr1: 107.116277,2.513,54.9,Chr1: 106.636582,-1.415,Chr1, 107.116277,Chr1, 106.636582,107.116277,106.636582,0.47969499999999243,True,cis,False,False,False,cis,False,0.224293059125964,0.20842781557067272,0.4514523061438228,Tier_2_Validate,Liver
29647,ENSRNOG00000007332,Sstr3,somatostatin receptor 3,Chr7: 110.108921,2.995,54.5,Chr7: 110.115189,-1.52,Chr7, 110.108921,Chr7, 110.115189,110.108921,110.115189,0.0062680000000057134,True,cis,False,False,False,cis,False,0.2217223650385604,0.22826908541194255,0.457497007657676,Tier_2_Validate,Liver
4577,ENSRNOG00000042253,Ecd,ecdysoneless cell cycle regulator,Chr15: 3.967208,7.242,54.1,Chr15: 3.520668,-0.673,Chr15, 3.967208,Chr15, 3.520668,3.967208,3.520668,0.4465399999999997,True,cis,False,False,False,cis,False,0.21915167095115684,0.06821617535903252,0.40057874620856626,Tier_2_Validate,Liver
908,ENSRNOG00000062320,Apof,apolipoprotein F,Chr7: 0.701020,11.386,53.9,Chr7: 1.964338,0.994,Chr7, 0.701020,Chr7, 1.964338,0.70102,1.964338,1.263318,True,cis,False,False,False,cis,False,0.217866323907455,0.12887377173091458,0.4213590334734294,Tier_2_Validate,Liver
27751,ENSRNOG00000069480,RT1-A2,"RT1 class Ia, locus A2",Chr20: 4.870938,11.181,53.8,Chr20: 3.210100,-1.373,Chr20, 4.870938,Chr20, 3.210100,4.870938,3.2101,1.6608379999999996,True,cis,False,False,False,cis,False,0.2172236503856041,0.20049130763416478,0.4462002353069191,Tier_2_Validate,Liver
30473,ENSRNOG00000038894,Timd4,T-cell immunoglobulin and mucin domain containing 4,Chr10: 31.185750,3.52,53.7,Chr10: 31.088556,-1.547,Chr10, 31.185750,Chr10, 31.088556,31.18575,31.088556,0.09719399999999823,True,cis,False,False,False,cis,False,0.21658097686375324,0.23337112622826908,0.45748323608220776,Tier_2_Validate,Liver
7951,ENSRNOG00000010959,Klhl25,kelch-like family member 25,Chr1: 129.724893,9.698,52.9,Chr1: 129.545323,-0.667,Chr1, 129.724893,Chr1, 129.545323,129.724893,129.545323,0.17957000000001244,True,cis,False,False,False,cis,False,0.21143958868894602,0.06708238851095995,0.3974826920199671,Tier_2_Validate,Liver
9217,UNCHAR_LOC102547621,LOC102547621,uncharacterized LOC102547621,Chr5: 56.952976,1.512,52.7,Chr5: 56.984189,1.056,Chr5, 56.952976,Chr5, 56.984189,56.952976,56.984189,0.031213000000001045,True,cis,False,True,True,cis,False,0.21015424164524424,0.14058956916099774,0.3227603337821847,Tier_2_Validate,Liver
5844,ENSRNOG00000008099,Galnt12,polypeptide N-acetylgalactosaminyltransferase 12,Chr5: 61.384574,1.466,52.5,Chr5: 61.077310,-1.085,Chr5, 61.384574,Chr5, 61.077310,61.384574,61.07731,0.30726400000000353,True,cis,False,False,False,cis,False,0.20886889460154243,0.14606953892668179,0.42422845173487844,Tier_2_Validate,Liver
